teamId,gameId,oddsExist,homeTeamId,awayTeamId,awayFavorite,homeFavorite,provider,favorite,underdog,spread,details,overUnder,awayMoneyLine,homeMoneyLine,awayspreadOdds,homespreadOdds,teamId2,gameId2,slug,location,name,nickname,abbreviation,displayName,shortDisplayName,color,alternateColor
teamId_613,401544905,False,,,,,NONE,,,,,,,,,,613,401544905,south-dakota-mines-hardrockers,South Dakota Mines,Hardrockers,SD Mines,SDM,South Dakota Mines Hardrockers,Hardrockers,000000,
teamId_2000,401540209,False,,,,,NONE,,,,,,,,,,2000,401540209,abilene-christian-wildcats,Abilene Christian,Wildcats,Abilene Chrstn,ACU,Abilene Christian Wildcats,Wildcats,4e2683,ebebeb
teamId_2001,401544905,False,,,,,NONE,,,,,,,,,,2001,401544905,adams-state-grizzlies,Adams State,Grizzlies,Adams St,ADA,Adams State Grizzlies,Grizzlies,000000,
teamId_2003,401544074,False,,,,,NONE,,,,,,,,,,2003,401544074,adrian-bulldogs,Adrian,Bulldogs,Adrian,ADR,Adrian Bulldogs,Bulldogs,000000,
teamId_2005,401532603,True,36,2005,True,False,Caesars Sportsbook (New Jersey),2005,36,14.0,AFA -14.0,46.5,-600,430,-115.0,-105.0,2005,401532603,air-force-falcons,Air Force,Falcons,Air Force,AFA,Air Force Falcons,Falcons,004a7b,ffffff
teamId_2006,401532436,False,,,,,NONE,,,,,,,,,,2006,401532436,akron-zips,Akron,Zips,Akron,AKR,Akron Zips,Zips,00285e,84754e
teamId_2010,401540111,False,,,,,NONE,,,,,,,,,,2010,401540111,alabama-am-bulldogs,Alabama A&M,Bulldogs,Alabama A&M,AAMU,Alabama A&M Bulldogs,Bulldogs,790000,ffffff
teamId_2011,401540111,False,,,,,NONE,,,,,,,,,,2011,401540111,alabama-state-hornets,Alabama State,Hornets,Alabama St,ALST,Alabama State Hornets,Hornets,e9a900,0a0a0a
teamId_2013,401547045,False,,,,,NONE,,,,,,,,,,2013,401547045,albany-state-golden-rams,Albany State,Golden Rams,Albany St,ALBS,Albany State Golden Rams,Golden Rams,000000,
teamId_2015,401553013,False,,,,,NONE,,,,,,,,,,2015,401553013,albright-lions,Albright,Lions,Albright,ALB,Albright Lions,Lions,c82e48,000000
teamId_2016,401540129,False,,,,,NONE,,,,,,,,,,2016,401540129,alcorn-state-braves,Alcorn State,Braves,Alcorn St,ALCN,Alcorn State Braves,Braves,4b0058,46166a
teamId_2017,401545768,False,,,,,NONE,,,,,,,,,,2017,401545768,alderson-broaddus-battlers,Alderson Broaddus,Battlers,Alderson Broad.,ABC,Alderson Broaddus Battlers,Battlers,,
teamId_2018,401544132,False,,,,,NONE,,,,,,,,,,2018,401544132,allegheny-gators,Allegheny,Gators,Allegheny,ALL,Allegheny Gators,Gators,000000,
teamId_2019,401547038,False,,,,,NONE,,,,,,,,,,2019,401547038,allen-yellow-jackets,Allen,Yellow Jackets,Allen,ALN,Allen Yellow Jackets,Yellow Jackets,,
teamId_2022,401549696,False,,,,,NONE,,,,,,,,,,2022,401549696,american-international-yellow-jackets,American International,Yellow Jackets,American Int'l,AIC,American International Yellow Jackets,Yellow Jackets,000000,
teamId_2023,401553033,False,,,,,NONE,,,,,,,,,,2023,401553033,anderson-in-ravens,Anderson (IN),Ravens,Anderson IN,AND,Anderson (IN) Ravens,Ravens,000000,
teamId_2025,401541896,False,,,,,NONE,,,,,,,,,,2025,401541896,angelo-state-rams,Angelo State,Rams,Angelo State,ANG,Angelo State Rams,Rams,000000,
teamId_2026,401531898,True,2026,2572,False,True,Caesars Sportsbook (New Jersey),2026,2572,-17.0,APP -17.0,55.5,600,-900,-110.0,-110.0,2026,401531898,appalachian-state-mountaineers,Appalachian State,Mountaineers,Appalachian St,APP,Appalachian State Mountaineers,Mountaineers,000000,ffcd00
teamId_2028,401540782,False,,,,,NONE,,,,,,,,,,2028,401540782,arkansas-monticello-boll-weevils,Arkansas-Monticello,Boll Weevils,Ark-Monticello,ARK,Arkansas-Monticello Boll Weevils,Boll Weevils,000000,
teamId_2029,401540137,False,,,,,NONE,,,,,,,,,,2029,401540137,arkansas-pine-bluff-golden-lions,Arkansas-Pine Bluff,Golden Lions,AR-Pine Bluff,UAPB,Arkansas-Pine Bluff Golden Lions,Golden Lions,e0aa0f,eaaa00
teamId_2032,401531901,True,2433,2032,False,True,Caesars Sportsbook (New Jersey),2433,2032,-2.0,ULM -2.0,56.0,110,-130,-110.0,-110.0,2032,401531901,arkansas-state-red-wolves,Arkansas State,Red Wolves,Arkansas St,ARST,Arkansas State Red Wolves,Red Wolves,e81018,000000
teamId_2033,401540725,False,,,,,NONE,,,,,,,,,,2033,401540725,arkansas-tech-wonder-boys,Arkansas Tech,Wonder Boys,Arkansas Tech,ARK,Arkansas Tech Wonder Boys,Wonder Boys,000000,
teamId_2038,401545788,False,,,,,NONE,,,,,,,,,,2038,401545788,assumption-greyhounds,Assumption,Greyhounds,Assumption,ASP,Assumption Greyhounds,Greyhounds,000000,
teamId_2042,401544942,False,,,,,NONE,,,,,,,,,,2042,401544942,augustana-college-il-vikings,Augustana College (IL),Vikings,Augustana IL,AUG,Augustana College (IL) Vikings,Vikings,000000,
teamId_2043,401545806,False,,,,,NONE,,,,,,,,,,2043,401545806,augustana-university-sd-vikings,Augustana University (SD),Vikings,Augustana SD,AUG,Augustana University (SD) Vikings,Vikings,000000,
teamId_2044,401549688,False,,,,,NONE,,,,,,,,,,2044,401549688,aurora-spartans,Aurora,Spartans,Aurora,AUR,Aurora Spartans,Spartans,00549f,000000
teamId_2045,401547138,False,,,,,NONE,,,,,,,,,,2045,401547138,austin-college-roos,Austin College,'Roos,Austin,AUS,Austin College 'Roos,'Roos,000000,
teamId_2046,401540179,False,,,,,NONE,,,,,,,,,,2046,401540179,austin-peay-governors,Austin Peay,Governors,Austin Peay,APSU,Austin Peay Governors,Governors,8e0b0b,
teamId_2047,401550313,False,,,,,NONE,,,,,,,,,,2047,401550313,averett-cougars,Averett,Cougars,Averett,AVE,Averett Cougars,Cougars,012853,fdbb30
teamId_2050,401532435,False,,,,,NONE,,,,,,,,,,2050,401532435,ball-state-cardinals,Ball State,Cardinals,Ball State,BALL,Ball State Cardinals,Cardinals,DA0000,ffffff
teamId_2056,401550364,False,,,,,NONE,,,,,,,,,,2056,401550364,belhaven-university-blazers,Belhaven University,Blazers,Belhaven,BEL,Belhaven University Blazers,Blazers,215732,f2a900
teamId_2060,401549703,False,,,,,NONE,,,,,,,,,,2060,401549703,bentley-falcons,Bentley,Falcons,Bentley,BENT,Bentley Falcons,Falcons,000000,
teamId_2062,401550394,False,,,,,NONE,,,,,,,,,,2062,401550394,bethany-wv-bison,Bethany (WV),Bison,Bethany (WV),BET,Bethany (WV) Bison,Bison,000000,
teamId_2065,401540145,False,,,,,NONE,,,,,,,,,,2065,401540145,bethune-cookman-wildcats,Bethune-Cookman,Wildcats,Bethune,BCU,Bethune-Cookman Wildcats,Wildcats,7b1831,e9aa12
teamId_2069,401545980,False,,,,,NONE,,,,,,,,,,2069,401545980,black-hills-state-yellow-jackets,Black Hills State,Yellow Jackets,Black Hills St,BHS,Black Hills State Yellow Jackets,Yellow Jackets,000000,
teamId_2071,401541009,False,,,,,NONE,,,,,,,,,,2071,401541009,bloomsburg-huskies,Bloomsburg,Huskies,Bloomsburg,BLOM,Bloomsburg Huskies,Huskies,000000,
teamId_2074,401553033,False,,,,,NONE,,,,,,,,,,2074,401553033,bluffton-beavers,Bluffton,Beavers,Bluffton,BLU,Bluffton Beavers,Beavers,46166a,ffffff
teamId_2075,401540657,False,,,,,NONE,,,,,,,,,,2075,401540657,bowie-state-bulldogs,Bowie State,Bulldogs,Bowie St,BSU,Bowie State Bulldogs,Bulldogs,000000,
teamId_2079,401550320,False,,,,,NONE,,,,,,,,,,2079,401550320,bridgewater-college-va-eagles,Bridgewater College (VA),Eagles,Bridgewater VA,BRI,Bridgewater College (VA) Eagles,Eagles,990022,8d724b
teamId_2083,401540053,False,,,,,NONE,,,,,,,,,,2083,401540053,bucknell-bison,Bucknell,Bison,Bucknell,BUCK,Bucknell Bison,Bison,000060,00316e
teamId_2084,401532434,False,,,,,NONE,,,,,,,,,,2084,401532434,buffalo-bulls,Buffalo,Bulls,Buffalo,BUFF,Buffalo Bulls,Bulls,041A9B,ebebeb
teamId_2085,401549612,False,,,,,NONE,,,,,,,,,,2085,401549612,buffalo-state-bengals,Buffalo State,Bengals,BUFFALOST,BUF,Buffalo State Bengals,Bengals,000000,
teamId_2086,401540459,False,,,,,NONE,,,,,,,,,,2086,401540459,butler-bulldogs,Butler,Bulldogs,Butler,BUT,Butler Bulldogs,Bulldogs,0d1361,00a3e0
teamId_2094,401552873,False,,,,,NONE,,,,,,,,,,2094,401552873,california-lutheran-kingsmen,California Lutheran,Kingsmen,Cal Luthrn,CAL,California Lutheran Kingsmen,Kingsmen,3b2361,fec223
teamId_2097,401540317,False,,,,,NONE,,,,,,,,,,2097,401540317,campbell-fighting-camels,Campbell,Fighting Camels,Campbell,CAM,Campbell Fighting Camels,Fighting Camels,000000,
teamId_2101,401541080,False,,,,,NONE,,,,,,,,,,2101,401541080,carleton-college-knights,Carleton College,Knights,Carleton,CAR,Carleton College Knights,Knights,173a79,edac09
teamId_2102,401550378,False,,,,,NONE,,,,,,,,,,2102,401550378,carnegie-mellon-tartans,Carnegie Mellon,Tartans,Carng Mell,CAR,Carnegie Mellon Tartans,Tartans,000000,
teamId_2105,401541040,False,,,,,NONE,,,,,,,,,,2105,401541040,carson-newman-eagles,Carson-Newman,Eagles,Carson-Newman,CAR,Carson-Newman Eagles,Eagles,f2682a,0c233f
teamId_2106,401547219,False,,,,,NONE,,,,,,,,,,2106,401547219,carthage-redmen,Carthage,Redmen,Carthage,CAR,Carthage Redmen,Redmen,000000,
teamId_2107,401544914,False,,,,,NONE,,,,,,,,,,2107,401544914,catawba-indians,Catawba,Indians,Catawba,CAT,Catawba Indians,Indians,0c233f,cb152f
teamId_2108,401551934,False,,,,,NONE,,,,,,,,,,2108,401551934,catholic-university-cardinals,Catholic University,Cardinals,Catholic,CAT,Catholic University Cardinals,Cardinals,000000,
teamId_2110,401540189,False,,,,,NONE,,,,,,,,,,2110,401540189,central-arkansas-bears,Central Arkansas,Bears,C Arkansas,CARK,Central Arkansas Bears,Bears,a7a9ac,8e959a
teamId_2115,401540008,True,,,True,False,Caesars Sportsbook (New Jersey),112358,2115,2.5,LIU -2.5,45.5,-140,118,-110.0,-110.0,2115,401540008,central-connecticut-blue-devils,Central Connecticut,Blue Devils,C Connecticut,CCSU,Central Connecticut Blue Devils,Blue Devils,1B49A2,d1d5d8
teamId_2116,401525878,True,2116,277,False,True,Caesars Sportsbook (New Jersey),2116,277,-7.0,UCF -7.0,60.5,222,-278,-115.0,-105.0,2116,401525878,ucf-knights,UCF,Knights,UCF,UCF,UCF Knights,Knights,000000,b4a269
teamId_2117,401532433,False,,,,,NONE,,,,,,,,,,2117,401532433,central-michigan-chippewas,Central Michigan,Chippewas,C Michigan,CMU,Central Michigan Chippewas,Chippewas,6a0032,ffffff
teamId_2118,401541936,False,,,,,NONE,,,,,,,,,,2118,401541936,central-missouri-mules,Central Missouri,Mules,C Missouri,CEN,Central Missouri Mules,Mules,000000,
teamId_2119,401544933,False,,,,,NONE,,,,,,,,,,2119,401544933,central-state-oh-marauders,Central State (OH),Marauders,Central St,CEN,Central State (OH) Marauders,Marauders,000000,
teamId_2120,401541903,False,,,,,NONE,,,,,,,,,,2120,401541903,central-washington-wildcats,Central Washington,Wildcats,C Wash,CEN,Central Washington Wildcats,Wildcats,000000,
teamId_2121,401550404,False,,,,,NONE,,,,,,,,,,2121,401550404,centre-college-colonels,Centre College,Colonels,Centre,CEN,Centre College Colonels,Colonels,000000,
teamId_2122,401541946,False,,,,,NONE,,,,,,,,,,2122,401541946,central-oklahoma-bronchos,Central Oklahoma,Bronchos,C Okla,CEN,Central Oklahoma Bronchos,Bronchos,000000,
teamId_2123,401545986,False,,,,,NONE,,,,,,,,,,2123,401545986,chadron-state-eagles,Chadron State,Eagles,Chadron St,CHA,Chadron State Eagles,Eagles,000000,
teamId_2127,401540426,False,,,,,NONE,,,,,,,,,,2127,401540426,charleston-southern-buccaneers,Charleston Southern,Buccaneers,Charleston So,CHSO,Charleston Southern Buccaneers,Buccaneers,2e3192,ded090
teamId_2128,401545748,False,,,,,NONE,,,,,,,,,,2128,401545748,charleston-wv-golden-eagles,Charleston (WV),Golden Eagles,Charl WV,UNI,Charleston (WV) Golden Eagles,Golden Eagles,000000,
teamId_2132,401525876,True,197,2132,False,True,Caesars Sportsbook (New Jersey),197,2132,-7.5,OKST -7.5,53.0,235,-292,-115.0,-105.0,2132,401525876,cincinnati-bearcats,Cincinnati,Bearcats,Cincinnati,CIN,Cincinnati Bearcats,Bearcats,000000,717073
teamId_2134,401545873,False,,,,,NONE,,,,,,,,,,2134,401545873,clarion-golden-eagles,Clarion,Golden Eagles,Clarion,CLA,Clarion Golden Eagles,Golden Eagles,000000,
teamId_2141,401547104,False,,,,,NONE,,,,,,,,,,2141,401547104,coe-college-kohawks,Coe College,Kohawks,Coe,COE,Coe College Kohawks,Kohawks,881922,c8934a
teamId_2142,401540053,False,,,,,NONE,,,,,,,,,,2142,401540053,colgate-raiders,Colgate,Raiders,Colgate,COLG,Colgate Raiders,Raiders,8B011D,231f20
teamId_2146,401545997,False,,,,,NONE,,,,,,,,,,2146,401545997,colorado-school-of-mines-orediggers,Colorado School of Mines,Orediggers,Colo Mines,COL,Colorado School of Mines Orediggers,Orediggers,000000,
teamId_2148,401545734,False,,,,,NONE,,,,,,,,,,2148,401545734,concord-mountain-lions,Concord,Mountain Lions,Concord,CON,Concord Mountain Lions,Mountain Lions,000000,
teamId_2151,401549679,False,,,,,NONE,,,,,,,,,,2151,401549679,concordia-chicago-cougars,Concordia-Chicago,Cougars,Cncrdia IL,CON,Concordia-Chicago Cougars,Cougars,572a31,ffc72e
teamId_2152,401550159,False,,,,,NONE,,,,,,,,,,2152,401550159,concordia-moorhead-cobbers,Concordia-Moorhead,Cobbers,Cncrdia MH,CON,Concordia-Moorhead Cobbers,Cobbers,701d45,ffffff
teamId_2155,401550217,False,,,,,NONE,,,,,,,,,,2155,401550217,cornell-college-ia-rams,Cornell College (IA),Rams,Cornellia,COR,Cornell College (IA) Rams,Rams,000000,
teamId_2166,401540403,False,,,,,NONE,,,,,,,,,,2166,401540403,davidson-wildcats,Davidson,Wildcats,Davidson,DAV,Davidson Wildcats,Wildcats,000000,e51837
teamId_2168,401540460,False,,,,,NONE,,,,,,,,,,2168,401540460,dayton-flyers,Dayton,Flyers,Dayton,DAY,Dayton Flyers,Flyers,004B8D,ffffff
teamId_2169,401534855,False,,,,,NONE,,,,,,,,,,2169,401534855,delaware-state-hornets,Delaware State,Hornets,Delaware St,DSU,Delaware State Hornets,Hornets,FF3630,009cdd
teamId_2170,401541853,False,,,,,NONE,,,,,,,,,,2170,401541853,delta-state-statesmen,Delta State,Statesmen,Delta State,DELT,Delta State Statesmen,Statesmen,00753e,000000
teamId_2171,401550259,False,,,,,NONE,,,,,,,,,,2171,401550259,denison-big-red,Denison,Big Red,Denison,DEN,Denison Big Red,Big Red,000000,
teamId_2175,401552995,False,,,,,NONE,,,,,,,,,,2175,401552995,dickinson-pa-red-devils,Dickinson (PA),Red Devils,Dickinson (PA),DCK,Dickinson (PA) Red Devils,Red Devils,ed192d,000000
teamId_2181,401540517,False,,,,,NONE,,,,,,,,,,2181,401540517,drake-bulldogs,Drake,Bulldogs,Drake,DRKE,Drake Bulldogs,Bulldogs,004477,c0c0c0
teamId_2184,401540016,False,,,,,NONE,,,,,,,,,,2184,401540016,duquesne-dukes,Duquesne,Dukes,Duquesne,DUQ,Duquesne Dukes,Dukes,002D62,b90b2e
teamId_2188,401545966,False,,,,,NONE,,,,,,,,,,2188,401545966,east-stroudsburg-warriors,East Stroudsburg,Warriors,E Strouds,EAS,East Stroudsburg Warriors,Warriors,000000,
teamId_2191,401540725,False,,,,,NONE,,,,,,,,,,2191,401540725,east-central-tigers,East Central,Tigers,E Cen OK,EAS,East Central Tigers,Tigers,000000,
teamId_2193,401540594,False,,,,,NONE,,,,,,,,,,2193,401540594,east-tennessee-state-buccaneers,East Tennessee State,Buccaneers,ETSU,ETSU,East Tennessee State Buccaneers,Buccaneers,002d61,ffc423
teamId_2194,401547184,False,,,,,NONE,,,,,,,,,,2194,401547184,east-texas-baptist-tigers,East Texas Baptist,Tigers,E TX Bapt,EAS,East Texas Baptist Tigers,Tigers,002b44,e0ad13
teamId_2197,401540481,False,,,,,NONE,,,,,,,,,,2197,401540481,eastern-illinois-panthers,Eastern Illinois,Panthers,E Illinois,EIU,Eastern Illinois Panthers,Panthers,000000,bebab9
teamId_2198,401540197,False,,,,,NONE,,,,,,,,,,2198,401540197,eastern-kentucky-colonels,Eastern Kentucky,Colonels,E Kentucky,EKU,Eastern Kentucky Colonels,Colonels,660819,f0f0f0
teamId_2199,401532431,True,2199,2711,True,False,Caesars Sportsbook (New Jersey),2711,2199,3.0,WMU -3.0,48.0,-140,118,-110.0,-110.0,2199,401532431,eastern-michigan-eagles,Eastern Michigan,Eagles,E Michigan,EMU,Eastern Michigan Eagles,Eagles,00331b,f0f0f0
teamId_2201,401547001,False,,,,,NONE,,,,,,,,,,2201,401547001,eastern-new-mexico-greyhounds,Eastern New Mexico,Greyhounds,Eastern NM,EAS,Eastern New Mexico Greyhounds,Greyhounds,000000,
teamId_2205,401547003,False,,,,,NONE,,,,,,,,,,2205,401547003,edinboro-fighting-scots,Edinboro,Fighting Scots,Edinboro,EDI,Edinboro Fighting Scots,Fighting Scots,000000,
teamId_2206,401547038,False,,,,,NONE,,,,,,,,,,2206,401547038,edward-waters-tigers,Edward Waters,Tigers,Edward Waters,EAU,Edward Waters Tigers,Tigers,,
teamId_2207,401540657,False,,,,,NONE,,,,,,,,,,2207,401540657,elizabeth-city-state-vikings,Elizabeth City State,Vikings,Eliz City St,ELIZ,Elizabeth City State Vikings,Vikings,000000,
teamId_2210,401540328,False,,,,,NONE,,,,,,,,,,2210,401540328,elon-phoenix,Elon,Phoenix,Elon,ELON,Elon Phoenix,Phoenix,020303,b59a57
teamId_2213,401541040,False,,,,,NONE,,,,,,,,,,2213,401541040,emory-henry-college-wasps,Emory & Henry College,Wasps,Emory & Henry,EMO,Emory & Henry College Wasps,Wasps,1e376d,daad27
teamId_2214,401541976,False,,,,,NONE,,,,,,,,,,2214,401541976,emporia-state-hornets,Emporia State,Hornets,Emporia St,EMP,Emporia State Hornets,Hornets,000000,
teamId_2220,401540682,False,,,,,NONE,,,,,,,,,,2220,401540682,fayetteville-state-broncos,Fayetteville State,Broncos,Fayetvl St,FAY,Fayetteville State Broncos,Broncos,000000,
teamId_2221,401553037,False,,,,,NONE,,,,,,,,,,2221,401553037,fdu-florham-devils,FDU-Florham,Devils,FDU Florhm,FDU,FDU-Florham Devils,Devils,003f87,a32638
teamId_2222,401549696,False,,,,,NONE,,,,,,,,,,2222,401549696,ferris-state-bulldogs,Ferris State,Bulldogs,Ferris St,FRST,Ferris State Bulldogs,Bulldogs,000000,
teamId_2224,401541818,False,,,,,NONE,,,,,,,,,,2224,401541818,findlay-oilers,Findlay,Oilers,Findlay,FIN,Findlay Oilers,Oilers,000000,
teamId_2226,401531407,True,2429,2226,True,False,Caesars Sportsbook (New Jersey),2226,2429,3.5,FAU -3.5,45.0,-165,140,-110.0,-110.0,2226,401531407,florida-atlantic-owls,Florida Atlantic,Owls,FAU,FAU,Florida Atlantic Owls,Owls,004B85,bb2f4c
teamId_2229,401520347,True,2229,55,True,False,Caesars Sportsbook (New Jersey),55,2229,9.0,JVST -9.0,48.0,-355,278,-110.0,-110.0,2229,401520347,florida-international-panthers,Florida International,Panthers,FIU,FIU,Florida International Panthers,Panthers,001538,c5960c
teamId_2230,401540070,False,,,,,NONE,,,,,,,,,,2230,401540070,fordham-rams,Fordham,Rams,Fordham,FOR,Fordham Rams,Rams,830032,909090
teamId_2231,401541946,False,,,,,NONE,,,,,,,,,,2231,401541946,fort-hays-state-tigers,Fort Hays State,Tigers,Fort Hays State,FHSU,Fort Hays State Tigers,Tigers,000000,
teamId_2232,401547066,False,,,,,NONE,,,,,,,,,,2232,401547066,fort-valley-state-wildcats,Fort Valley State,Wildcats,Fort Valley,FVS,Fort Valley State Wildcats,Wildcats,000000,
teamId_2233,401553032,False,,,,,NONE,,,,,,,,,,2233,401553032,franklin-grizzlies,Franklin,Grizzlies,Franklin,FRNK,Franklin Grizzlies,Grizzlies,1b295b,fdd106
teamId_2234,401558981,False,,,,,NONE,,,,,,,,,,2234,401558981,franklin-marshall-diplomats,Franklin & Marshall,Diplomats,Frank & Marsh,FR&M,Franklin & Marshall Diplomats,Diplomats,25377d,6cb3e9
teamId_2237,401545980,False,,,,,NONE,,,,,,,,,,2237,401545980,fort-lewis-skyhawks,Fort Lewis,Skyhawks,Fort Lewis,LEW,Fort Lewis Skyhawks,Skyhawks,000000,
teamId_2241,401540486,False,,,,,NONE,,,,,,,,,,2241,401540486,gardner-webb-runnin-bulldogs,Gardner-Webb,Runnin' Bulldogs,Gardner-Webb,GWEB,Gardner-Webb Runnin' Bulldogs,Runnin' Bulldogs,c12535,909090
teamId_2242,401550388,False,,,,,NONE,,,,,,,,,,2242,401550388,geneva-college-golden-tornadoes,Geneva College,Golden Tornadoes,Geneva,GEN,Geneva College Golden Tornadoes,Golden Tornadoes,000000,
teamId_2247,401531929,True,290,2247,False,False,Caesars Sportsbook (New Jersey),pickem,pickem,0.0,EVEN,63.0,-110,-110,-110.0,-110.0,2247,401531929,georgia-state-panthers,Georgia State,Panthers,Georgia St,GAST,Georgia State Panthers,Panthers,1e539a,ebebeb
teamId_2248,401552995,False,,,,,NONE,,,,,,,,,,2248,401552995,gettysburg-bullets,Gettysburg,Bullets,Gettysburg,GET,Gettysburg Bullets,Bullets,000000,
teamId_2249,401540998,False,,,,,NONE,,,,,,,,,,2249,401540998,glenville-state-pioneers,Glenville State,Pioneers,Glenville State,GLN,Glenville State Pioneers,Pioneers,000000,
teamId_2256,401549792,False,,,,,NONE,,,,,,,,,,2256,401549792,greensboro-college-pride,Greensboro College,Pride,Greensboro,GRE,Greensboro College Pride,Pride,000000,
teamId_2257,401541127,False,,,,,NONE,,,,,,,,,,2257,401541127,greenville-panthers,Greenville,Panthers,Greenville,GRE,Greenville Panthers,Panthers,f36917,000000
teamId_2258,401550338,False,,,,,NONE,,,,,,,,,,2258,401550338,guilford-quakers,Guilford,Quakers,Guilford,GUI,Guilford Quakers,Quakers,910028,dcddde
teamId_2261,401540419,False,,,,,NONE,,,,,,,,,,2261,401540419,hampton-pirates,Hampton,Pirates,Hampton,HAMP,Hampton Pirates,Pirates,0067AC,
teamId_2262,401550093,False,,,,,NONE,,,,,,,,,,2262,401550093,hanover-panthers,Hanover,Panthers,Hanover,HAN,Hanover Panthers,Panthers,0b486d,990000
teamId_2264,401541758,False,,,,,NONE,,,,,,,,,,2264,401541758,harding-university-bisons,Harding University,Bisons,Harding,HAR,Harding University Bisons,Bisons,000000,
teamId_2271,401541765,False,,,,,NONE,,,,,,,,,,2271,401541765,henderson-state-reddies,Henderson State,Reddies,Henderson St,HEN,Henderson State Reddies,Reddies,000000,
teamId_2273,401541823,False,,,,,NONE,,,,,,,,,,2273,401541823,hillsdale-chargers,Hillsdale,Chargers,Hillsdale,HIL,Hillsdale Chargers,Chargers,000000,
teamId_2274,401541098,False,,,,,NONE,,,,,,,,,,2274,401541098,hiram-college-terriers,Hiram College,Terriers,Hiram,HIR,Hiram College Terriers,Terriers,000000,
teamId_2277,401540359,False,,,,,NONE,,,,,,,,,,2277,401540359,houston-christian-huskies,Houston Christian,Huskies,Hou Christian,HCU,Houston Christian Huskies,Huskies,00539c,
teamId_2280,401547201,False,,,,,NONE,,,,,,,,,,2280,401547201,husson-eagles,Husson,Eagles,Husson,HUS,Husson Eagles,Eagles,004b44,b09a5f
teamId_2283,401550247,False,,,,,NONE,,,,,,,,,,2283,401550247,benedictine-university-il-eagles,Benedictine University (IL),Eagles,Benedictine IL,BENC,Benedictine University (IL) Eagles,Eagles,000000,
teamId_2286,401544084,False,,,,,NONE,,,,,,,,,,2286,401544084,illinois-college-blueboys,Illinois College,Blueboys,Ill Col,ILL,Illinois College Blueboys,Blueboys,000000,
teamId_2287,401540106,False,,,,,NONE,,,,,,,,,,2287,401540106,illinois-state-redbirds,Illinois State,Redbirds,Illinois St,ILST,Illinois State Redbirds,Redbirds,CE1126,ffe716
teamId_2291,401541020,False,,,,,NONE,,,,,,,,,,2291,401541020,indiana-pennsylvania-crimson-hawks,Indiana-Pennsylvania,Crimson Hawks,Indiana (PA),IUP,Indiana-Pennsylvania Crimson Hawks,Crimson Hawks,000000,
teamId_2292,401540705,False,,,,,NONE,,,,,,,,,,2292,401540705,indianapolis-greyhounds,Indianapolis,Greyhounds,Indy,IND,Indianapolis Greyhounds,Greyhounds,000000,
teamId_2294,401520373,False,,,,,NONE,,,,,,,,,,2294,401520373,iowa-hawkeyes,Iowa,Hawkeyes,Iowa,IOWA,Iowa Hawkeyes,Hawkeyes,000000,fcd116
teamId_2296,401540137,False,,,,,NONE,,,,,,,,,,2296,401540137,jackson-state-tigers,Jackson State,Tigers,Jackson St,JKST,Jackson State Tigers,Tigers,123297,b5b7ba
teamId_2302,401549758,False,,,,,NONE,,,,,,,,,,2302,401549758,john-carroll-blue-streaks,John Carroll,Blue Streaks,John Carrl,JOH,John Carroll Blue Streaks,Blue Streaks,000000,
teamId_2304,401540691,False,,,,,NONE,,,,,,,,,,2304,401540691,johnson-c-smith-golden-bulls,Johnson C Smith,Golden Bulls,Jsn C Smth,JOH,Johnson C Smith Golden Bulls,Golden Bulls,000000,
teamId_2305,401525874,True,2305,201,True,False,Caesars Sportsbook (New Jersey),201,2305,9.0,OU -9.0,65.5,-365,285,-110.0,-110.0,2305,401525874,kansas-jayhawks,Kansas,Jayhawks,Kansas,KU,Kansas Jayhawks,Jayhawks,0051ba,e8000d
teamId_2306,401525875,True,2306,248,False,True,Caesars Sportsbook (New Jersey),2306,248,-17.5,KSU -17.5,60.0,600,-900,-110.0,-110.0,2306,401525875,kansas-state-wildcats,Kansas State,Wildcats,Kansas St,KSU,Kansas State Wildcats,Wildcats,3c0969,e2e3e4
teamId_2309,401532436,False,,,,,NONE,,,,,,,,,,2309,401532436,kent-state-golden-flashes,Kent State,Golden Flashes,Kent State,KENT,Kent State Golden Flashes,Golden Flashes,002445,f0b510
teamId_2310,401547070,False,,,,,NONE,,,,,,,,,,2310,401547070,kentucky-state-thorobreds,Kentucky State,Thorobreds,Kentucky St,KYST,Kentucky State Thorobreds,Thorobreds,000000,
teamId_2315,401545879,False,,,,,NONE,,,,,,,,,,2315,401545879,kutztown-golden-bears,Kutztown,Golden Bears,Kutztown,KUT,Kutztown Golden Bears,Golden Bears,000000,
teamId_2316,401541831,False,,,,,NONE,,,,,,,,,,2316,401541831,kentucky-wesleyan-panthers,Kentucky Wesleyan,Panthers,KY Wesleyn,KYW,Kentucky Wesleyan Panthers,Panthers,000000,
teamId_2318,401544151,False,,,,,NONE,,,,,,,,,,2318,401544151,la-verne-leopards,La Verne,Leopards,Laverne,LA,La Verne Leopards,Leopards,004812,f89828
teamId_2320,401540379,False,,,,,NONE,,,,,,,,,,2320,401540379,lamar-cardinals,Lamar,Cardinals,Lamar,LAM,Lamar Cardinals,Cardinals,000000,ebebeb
teamId_2323,401544933,False,,,,,NONE,,,,,,,,,,2323,401544933,lane-dragons,Lane,Dragons,Lane,LAC,Lane Dragons,Dragons,000000,
